year,x,sex,dx,ex,lx,mx,qx
1998,49,female,310.9,31.07,96146.7,0.003239,0.003234
1998,49,male,454,26.73,92951.3,0.004896,0.004884
1998,50,female,306,30.17,95835.8,0.003198,0.003193
1998,50,male,535.8,25.86,92497.4,0.005809,0.005792
1998,51,female,347.4,29.27,95529.8,0.003643,0.003637
1998,51,male,553.9,25.01,91961.6,0.006041,0.006023
1998,52,female,410.4,28.37,95182.3,0.004321,0.004312
1998,52,male,603,24.16,91407.7,0.006618,0.006596
1998,53,female,373.9,27.49,94771.9,0.003954,0.003946
1998,53,male,665.1,23.32,90804.8,0.007352,0.007325
1998,54,female,455.4,26.6,94398,0.004836,0.004824
1998,54,male,798.4,22.48,90139.6,0.008897,0.008857
1998,55,female,541,25.73,93942.6,0.005776,0.005759
1998,55,male,814.9,21.68,89341.2,0.009164,0.009122
1998,56,female,513.1,24.87,93401.6,0.005509,0.005494
1998,56,male,837.8,20.88,88526.3,0.009509,0.009464
1998,57,female,637.6,24.01,92888.4,0.006887,0.006864
1998,57,male,1010.3,20.07,87688.4,0.011588,0.011522
1998,58,female,636.1,23.17,92250.9,0.006919,0.006895
1998,58,male,1066.9,19.3,86678.1,0.012386,0.012309
1998,59,female,725.2,22.33,91614.8,0.007948,0.007916
1998,59,male,1140.4,18.53,85611.2,0.01341,0.013321
1998,60,female,723.1,21.5,90889.6,0.007987,0.007956
1998,60,male,1249.9,17.78,84470.7,0.014908,0.014797
1998,61,female,831.2,20.67,90166.5,0.009261,0.009218
1998,61,male,1416.6,17.04,83220.8,0.017168,0.017022
1998,62,female,1051.5,19.86,89335.3,0.01184,0.011771
1998,62,male,1521.9,16.32,81804.2,0.018779,0.018604
1998,63,female,970,19.09,88283.8,0.011048,0.010987
1998,63,male,1654.3,15.62,80282.3,0.02082,0.020606
1998,64,female,1208.2,18.3,87313.8,0.013934,0.013838
1998,64,male,1816.3,14.94,78628,0.02337,0.0231
1998,65,female,1366.5,17.55,86105.6,0.015998,0.015871
1998,65,male,1926.8,14.28,76811.7,0.025404,0.025085
1998,66,female,1424.2,16.82,84739,0.016949,0.016807
1998,66,male,2128.1,13.64,74884.8,0.028828,0.028419
1998,67,female,1491.1,16.1,83314.8,0.018059,0.017898
1998,67,male,2265.3,13.02,72756.7,0.031627,0.031135
1998,68,female,1541.8,15.38,81823.7,0.019023,0.018844
1998,68,male,2245.7,12.42,70491.5,0.032374,0.031858
1998,69,female,1787.5,14.67,80281.9,0.022516,0.022266
1998,69,male,2447.6,11.82,68245.7,0.036519,0.035864
1998,70,female,1963.8,13.99,78494.3,0.025335,0.025018
1998,70,male,2615,11.24,65798.2,0.040548,0.039743
1998,71,female,2098.7,13.34,76530.6,0.027805,0.027423
1998,71,male,2786.3,10.68,63183.2,0.045094,0.044099
1998,72,female,2071.4,12.7,74431.8,0.028222,0.02783
1998,72,male,2940.2,10.15,60396.8,0.049896,0.048682
1998,73,female,2482.9,12.05,72360.4,0.034912,0.034313
1998,73,male,3023.3,9.64,57456.6,0.054041,0.052619
1998,74,female,2453.6,11.46,69877.5,0.03574,0.035112
1998,74,male,3141.4,9.15,54433.3,0.059425,0.05771
1998,75,female,2621.9,10.86,67424,0.039659,0.038887
1998,75,male,3171.9,8.68,51291.9,0.063814,0.061841
1998,76,female,2760.5,10.28,64802,0.043527,0.0426
1998,76,male,3280.4,8.22,48120,0.070576,0.06817
1998,77,female,2990.3,9.71,62041.5,0.049388,0.048198
1998,77,male,3338.6,7.79,44839.6,0.077336,0.074457
1998,78,female,2913,9.18,59051.2,0.050577,0.04933
1998,78,male,3208,7.37,41501,0.080406,0.077299
1998,79,female,3169.2,8.63,56138.2,0.058093,0.056453
1998,79,male,3416,6.95,38293,0.09337,0.089206
1998,80,female,3391.9,8.12,52969,0.066154,0.064036
1998,80,male,3233.8,6.58,34877.1,0.097228,0.092721
1998,81,female,3341.6,7.64,49577.1,0.069753,0.067403
1998,81,male,3138.8,6.2,31643.3,0.104369,0.099193
1998,82,female,3383.9,7.15,46235.5,0.075968,0.073188
1998,82,male,3299.7,5.83,28504.5,0.122874,0.115762
1998,83,female,3584.4,6.68,42851.6,0.087297,0.083646
1998,83,male,2966.6,5.53,25204.8,0.12506,0.1177
1998,84,female,3549.5,6.24,39267.2,0.094673,0.090394
1998,84,male,2809.4,5.2,22238.2,0.134848,0.12633
1998,85,female,3500.8,5.81,35717.7,0.103064,0.098013
1998,85,male,2762.9,4.88,19428.8,0.153094,0.142208
1998,86,female,3713.1,5.39,32216.9,0.1223,0.115252
1998,86,male,2493.7,4.6,16665.9,0.16173,0.14963
1998,87,female,3603,5.03,28503.8,0.134934,0.126406
1998,87,male,2346.7,4.32,14172.2,0.180529,0.165582
1998,88,female,3425.9,4.68,24900.8,0.147747,0.137583
1998,88,male,2008.1,4.08,11825.5,0.185563,0.169808
1998,89,female,3143.7,4.35,21474.8,0.157951,0.14639
1998,89,male,1956.4,3.82,9817.4,0.221332,0.199279
1998,90,female,3019.3,4.01,18331.1,0.179492,0.16471
1998,90,male,1546.9,3.64,7861,0.218261,0.196786
1998,91,female,2808.8,3.7,15311.8,0.201968,0.183443
1998,91,male,1383.1,3.41,6314.1,0.245989,0.219048
1998,92,female,2501.6,3.42,12503,0.222324,0.200083
1998,92,male,1076.1,3.23,4931,0.24497,0.218239
1998,93,female,2289.4,3.15,10001.3,0.25849,0.228905
1998,93,male,972.2,2.99,3854.9,0.288603,0.252209
1998,94,female,1909.1,2.94,7712,0.282514,0.247546
1998,94,male,837.1,2.83,2882.6,0.339713,0.290389
1998,95,female,1549.4,2.75,5802.9,0.308148,0.267009
1998,95,male,630.4,2.78,2045.5,0.364312,0.308176
1998,96,female,1153.2,2.56,4253.5,0.313646,0.271127
1998,96,male,388.8,2.79,1415.2,0.318471,0.274725
1998,97,female,1014.9,2.33,3100.2,0.391442,0.327369
1998,97,male,279.6,2.66,1026.4,0.315315,0.272374
1998,98,female,649.3,2.22,2085.3,0.368778,0.311366
1998,98,male,221.6,2.47,746.8,0.348485,0.296774
1998,99,female,489,2,1436,0.410448,0.340557
1998,99,male,164.1,2.3,525.2,0.37037,0.3125
1998,100,female,334.2,1.78,947,0.428571,0.352941
1998,100,male,154.7,2.12,361.1,0.545455,0.428571
1999,0,female,426.4,78.23,100000,0.004273,0.004264
1999,0,male,568.3,72.71,100000,0.005699,0.005683
1999,1,female,32.1,77.56,99573.6,3.22e-4,3.22e-4
1999,1,male,44.1,72.12,99431.7,4.43e-4,4.43e-4
1999,2,female,20.8,76.59,99541.6,2.09e-4,2.09e-4
1999,2,male,19.6,71.15,99387.6,1.97e-4,1.97e-4
1999,3,female,24.5,75.6,99520.8,2.46e-4,2.46e-4
1999,3,male,23.3,70.17,99368,2.34e-4,2.34e-4
1999,4,female,13.8,74.62,99496.2,1.38e-4,1.38e-4
1999,4,male,16.3,69.18,99344.8,1.64e-4,1.64e-4
1999,5,female,16.6,73.63,99482.5,1.66e-4,1.66e-4
1999,5,male,15.8,68.2,99328.5,1.59e-4,1.59e-4
1999,6,female,12.9,72.64,99465.9,1.3e-4,1.3e-4
1999,6,male,24.7,67.21,99312.6,2.49e-4,2.49e-4
1999,7,female,18.6,71.65,99453,1.87e-4,1.87e-4
1999,7,male,14.9,66.22,99287.9,1.5e-4,1.5e-4
1999,8,female,9.4,70.67,99434.4,9.4e-5,9.4e-5
1999,8,male,8.9,65.23,99273,9e-5,9e-5
1999,9,female,6.4,69.67,99425,6.5e-5,6.5e-5
1999,9,male,6.1,64.24,99264.1,6.1e-5,6.1e-5
1999,10,female,9.7,68.68,99418.6,9.7e-5,9.7e-5
1999,10,male,12.2,63.24,99258,1.23e-4,1.23e-4
1999,11,female,3.1,67.68,99408.9,3.1e-5,3.1e-5
1999,11,male,11.7,62.25,99245.8,1.18e-4,1.18e-4
1999,12,female,15.7,66.69,99405.8,1.58e-4,1.58e-4
1999,12,male,23.9,61.26,99234.1,2.41e-4,2.41e-4
1999,13,female,12.4,65.7,99390.1,1.25e-4,1.25e-4
1999,13,male,29.7,60.27,99210.2,2.99e-4,2.99e-4
1999,14,female,12.4,64.7,99377.7,1.25e-4,1.25e-4
1999,14,male,20.9,59.29,99180.5,2.11e-4,2.11e-4
1999,15,female,29.4,63.71,99365.3,2.96e-4,2.96e-4
1999,15,male,50.2,58.3,99159.6,5.06e-4,5.06e-4
1999,16,female,35.9,62.73,99335.9,3.61e-4,3.61e-4
1999,16,male,66.6,57.33,99109.4,6.73e-4,6.72e-4
1999,17,female,38.5,61.75,99300,3.88e-4,3.88e-4
1999,17,male,75.8,56.37,99042.8,7.65e-4,7.65e-4
1999,18,female,40.3,60.78,99261.5,4.06e-4,4.06e-4
1999,18,male,68.8,55.41,98967,6.95e-4,6.95e-4
1999,19,female,59.6,59.8,99221.2,6.01e-4,6.01e-4
1999,19,male,160.1,54.45,98898.2,0.00162,0.001618
1999,20,female,39.9,58.84,99161.5,4.02e-4,4.02e-4
1999,20,male,145.2,53.54,98738.2,0.001471,0.00147
1999,21,female,35.6,57.86,99121.6,3.59e-4,3.59e-4
1999,21,male,112.2,52.62,98593,0.001139,0.001138
1999,22,female,23.4,56.88,99086,2.36e-4,2.36e-4
1999,22,male,128,51.68,98480.8,0.001301,0.0013
1999,23,female,51.2,55.89,99062.6,5.17e-4,5.17e-4
1999,23,male,150.4,50.74,98352.8,0.00153,0.001529
1999,24,female,34.8,54.92,99011.5,3.51e-4,3.51e-4
1999,24,male,156.4,49.82,98202.4,0.001594,0.001593
1999,25,female,34.7,53.94,98976.7,3.5e-4,3.5e-4
1999,25,male,150.9,48.9,98046,0.00154,0.001539
1999,26,female,35.3,52.96,98942,3.57e-4,3.57e-4
1999,26,male,138.7,47.97,97895.1,0.001418,0.001417
1999,27,female,54.7,51.98,98906.7,5.53e-4,5.53e-4
1999,27,male,149.1,47.04,97756.4,0.001527,0.001526
1999,28,female,33.8,51.01,98852,3.42e-4,3.42e-4
1999,28,male,132.5,46.11,97607.2,0.001358,0.001357
1999,29,female,46.9,50.03,98818.2,4.75e-4,4.75e-4
1999,29,male,152.1,45.17,97474.8,0.001561,0.00156
1999,30,female,55.3,49.05,98771.3,5.6e-4,5.59e-4
1999,30,male,117.1,44.24,97322.7,0.001204,0.001204
1999,31,female,68,48.08,98716,6.89e-4,6.89e-4
1999,31,male,140.3,43.3,97205.6,0.001445,0.001444
1999,32,female,55.5,47.11,98648,5.62e-4,5.62e-4
1999,32,male,167.5,42.36,97065.2,0.001728,0.001726
1999,33,female,57.9,46.14,98592.6,5.87e-4,5.87e-4
1999,33,male,165.2,41.43,96897.7,0.001706,0.001705
1999,34,female,70.1,45.16,98534.7,7.12e-4,7.12e-4
1999,34,male,150.7,40.5,96732.5,0.001559,0.001558
1999,35,female,65.3,44.19,98464.6,6.63e-4,6.63e-4
1999,35,male,164.2,39.56,96581.8,0.001702,0.0017
1999,36,female,70.3,43.22,98399.3,7.15e-4,7.15e-4
1999,36,male,176.8,38.63,96417.6,0.001836,0.001834
1999,37,female,84.2,42.25,98329,8.57e-4,8.56e-4
1999,37,male,169,37.7,96240.8,0.001758,0.001756
1999,38,female,106.5,41.29,98244.8,0.001085,0.001084
1999,38,male,179.6,36.76,96071.7,0.001872,0.00187
1999,39,female,99.7,40.33,98138.3,0.001016,0.001015
1999,39,male,195.2,35.83,95892.1,0.002038,0.002036
1999,40,female,122.9,39.37,98038.6,0.001255,0.001254
1999,40,male,233.8,34.9,95696.9,0.002446,0.002443
1999,41,female,127.8,38.42,97915.7,0.001306,0.001305
1999,41,male,251.5,33.99,95463.1,0.002638,0.002635
1999,42,female,163.2,37.47,97787.9,0.00167,0.001669
1999,42,male,248.5,33.08,95211.6,0.002614,0.00261
1999,43,female,179.2,36.53,97624.7,0.001838,0.001836
1999,43,male,261.5,32.16,94963,0.002757,0.002754
1999,44,female,177,35.6,97445.5,0.001818,0.001816
1999,44,male,235.6,31.25,94701.5,0.002491,0.002487
1999,45,female,180.9,34.66,97268.5,0.001862,0.0018600000000000001
1999,45,male,314.1,30.33,94466,0.00333,0.003325
1999,46,female,257,33.73,97087.6,0.00265,0.002647
1999,46,male,310.2,29.43,94151.9,0.0033,0.003294
1999,47,female,249.3,32.82,96830.6,0.002578,0.002575
1999,47,male,328.2,28.52,93841.7,0.003503,0.003497
1999,48,female,242.2,31.9,96581.3,0.002511,0.002508
1999,48,male,418,27.62,93513.6,0.00448,0.00447
1999,49,female,344.5,30.98,96339.1,0.003582,0.003576
1999,49,male,434.6,26.74,93095.6,0.004679,0.004668
1999,50,female,379.6,30.09,95994.6,0.003963,0.003955
1999,50,male,600.5,25.86,92661,0.006502,0.006481
1999,51,female,340.5,29.21,95615,0.003567,0.003561
1999,51,male,512.8,25.03,92060.5,0.005585,0.00557
1999,52,female,400.4,28.31,95274.5,0.004212,0.004203
1999,52,male,560.9,24.17,91547.8,0.006146,0.006127
1999,53,female,366.2,27.43,94874.1,0.003868,0.00386
1999,53,male,732.8,23.31,90986.8,0.008086,0.008054
1999,54,female,431.2,26.53,94507.9,0.004573,0.004562
1999,54,male,876.1,22.5,90254.1,0.009754,0.009707
1999,55,female,550.6,25.65,94076.7,0.005869,0.005852
1999,55,male,803.5,21.71,89378,0.00903,0.008989
1999,56,female,537.3,24.8,93526.1,0.005761,0.005745
1999,56,male,971.4,20.91,88574.5,0.011028,0.010967
1999,57,female,581.3,23.94,92988.8,0.006271,0.006251
1999,57,male,1089,20.13,87603.1,0.012508,0.012431
1999,58,female,713.6,23.08,92407.5,0.007753,0.007723
1999,58,male,1046.3,19.38,86514.1,0.012168,0.012094
1999,59,female,706.3,22.26,91693.9,0.007733,0.007703
1999,59,male,1164.6,18.61,85467.8,0.013719,0.013626
1999,60,female,740.5,21.43,90987.6,0.008171,0.008138
1999,60,male,1281.8,17.86,84303.3,0.015322,0.015205
1999,61,female,948.4,20.6,90247.1,0.010564,0.010509
1999,61,male,1306.4,17.13,83021.4,0.01586,0.015735
1999,62,female,967.7,19.81,89298.7,0.010896,0.010837
1999,62,male,1522.1,16.4,81715,0.018802,0.018627
1999,63,female,1011.2,19.03,88331,0.011514,0.011448
1999,63,male,1515.8,15.7,80192.9,0.019082,0.018902
1999,64,female,1074.4,18.24,87319.8,0.01238,0.012304
1999,64,male,1484.8,14.99,78677.1,0.019052,0.018873
1999,65,female,1233.3,17.46,86245.4,0.014403,0.0143
1999,65,male,1849.9,14.27,77192.3,0.024256,0.023965
1999,66,female,1391,16.71,85012.1,0.016497,0.016362
1999,66,male,2079.3,13.61,75342.3,0.027984,0.027598
1999,67,female,1412.6,15.98,83621.2,0.017036,0.016892
1999,67,male,2198.4,12.98,73263,0.030464,0.030007
1999,68,female,1494.3,15.24,82208.6,0.018344,0.018177
1999,68,male,2129.5,12.36,71064.6,0.030422,0.029966
1999,69,female,1765.2,14.52,80714.3,0.022111,0.021869
1999,69,male,2425.5,11.73,68935.1,0.035815,0.035185
1999,70,female,1827.5,13.83,78949.1,0.023418,0.023147
1999,70,male,2616,11.14,66509.6,0.040121,0.039332
1999,71,female,2233.2,13.15,77121.7,0.029382,0.028956
1999,71,male,2740.1,10.58,63893.6,0.043826,0.042886
1999,72,female,2270,12.52,74888.5,0.030779,0.030312
1999,72,male,2942.7,10.03,61153.5,0.049307,0.04812
1999,73,female,2406.9,11.9,72618.5,0.033703,0.033144
1999,73,male,3106.7,9.51,58210.8,0.054833,0.05337
1999,74,female,2449.8,11.29,70211.6,0.035511,0.034892
1999,74,male,3075.1,9.02,55104.1,0.057406,0.055805
1999,75,female,2579.1,10.68,67761.8,0.038799,0.038061
1999,75,male,3294.4,8.52,52029,0.065388,0.063318
1999,76,female,2804.9,10.08,65182.7,0.043978,0.043032
1999,76,male,3431,8.06,48734.6,0.072971,0.070402
1999,77,female,2871.7,9.51,62377.8,0.047121,0.046037
1999,77,male,3367.5,7.64,45303.6,0.077202,0.074333
1999,78,female,3269.7,8.95,59506.1,0.056499,0.054947
1999,78,male,3452.1,7.21,41936.1,0.085853,0.082319
1999,79,female,3099.3,8.44,56236.5,0.056674,0.055112
1999,79,male,3237.9,6.81,38483.9,0.08783,0.084135
1999,80,female,3580.9,7.9,53137.1,0.06974,0.067391
1999,80,male,3179.4,6.39,35246.1,0.094466,0.090206
1999,81,female,3722.9,7.44,49556.2,0.078057,0.075125
1999,81,male,3449.1,5.97,32066.7,0.113675,0.107562
1999,82,female,3755.7,7,45833.3,0.085444,0.081943
1999,82,male,3273.1,5.63,28617.6,0.121313,0.114375
1999,83,female,3387.6,6.58,42077.6,0.083884,0.080508
1999,83,male,3158.5,5.3,25344.4,0.132906,0.124624
1999,84,female,3582.2,6.11,38690,0.097081,0.092587
1999,84,male,2946.9,4.98,22185.9,0.142279,0.132829
1999,85,female,3634.2,5.69,35107.8,0.109165,0.103515
1999,85,male,2849.5,4.67,19238.9,0.159957,0.148111
1999,86,female,3594.8,5.28,31473.6,0.121133,0.114216
1999,86,male,2674.4,4.39,16389.4,0.177677,0.16318
1999,87,female,3743.9,4.9,27878.9,0.143959,0.134293
1999,87,male,2473.6,4.15,13715,0.198238,0.180361
1999,88,female,3428.6,4.58,24134.9,0.152923,0.142061
1999,88,male,2103,3.95,11241.4,0.20638600000000001,0.187081
1999,89,female,3224.4,4.26,20706.3,0.168872,0.155723
1999,89,male,1812.5,3.74,9138.3,0.22017,0.198337
1999,90,female,3020.1,3.95,17481.9,0.189092,0.172759
1999,90,male,1598.9,3.55,7325.9,0.244985,0.218251
1999,91,female,2622.7,3.67,14461.7,0.19944,0.181355
1999,91,male,1199.5,3.4,5727,0.233941,0.209443
1999,92,female,2490.2,3.38,11839,0.235062,0.210341
1999,92,male,973.3,3.17,4527.5,0.240868,0.214977
1999,93,female,2073.3,3.14,9348.8,0.249426,0.221769
1999,93,male,923.7,2.9,3554.2,0.298722,0.259903
1999,94,female,1691.8,2.9,7275.5,0.263131,0.232537
1999,94,male,722.8,2.74,2630.5,0.318538,0.274775
1999,95,female,1553.1,2.62,5583.7,0.323077,0.278146
1999,95,male,540.1,2.59,1907.7,0.329825,0.283133
1999,96,female,1174.4,2.44,4030.6,0.34107,0.291379
1999,96,male,424.6,2.41,1367.5,0.367568,0.310502
1999,97,female,870.8,2.24,2856.2,0.359722,0.304885
1999,97,male,352.6,2.27,942.9,0.46,0.373984
1999,98,female,772.3,2.01,1985.4,0.482927,0.388998
1999,98,male,172.2,2.33,590.3,0.341463,0.291667
1999,99,female,423.3,1.97,1213.1,0.42268,0.348936
1999,99,male,170.2,2.08,418.1,0.511111,0.40708
1999,100,female,317.5,1.75,789.8,0.503106,0.401985
1999,100,male,139.8,2.17,247.9,0.785714,0.564103
2000,0,female,508.8,78.63,100000,0.005101,0.005088
2000,0,male,634.7,73.18,100000,0.006367,0.006347
2000,1,female,29.2,78.03,99491.2,2.94e-4,2.94e-4
2000,1,male,34.7,72.64,99365.3,3.5e-4,3.5e-4
2000,2,female,21.4,77.05,99461.9,2.15e-4,2.15e-4
2000,2,male,34.1,71.67,99330.6,3.43e-4,3.43e-4
2000,3,female,7,76.07,99440.5,7e-5,7e-5
2000,3,male,9.8,70.69,99296.5,9.9e-5,9.9e-5
2000,4,female,14,75.07,99433.5,1.41e-4,1.41e-4
2000,4,male,33.4,69.7,99286.7,3.36e-4,3.36e-4
2000,5,female,10.4,74.08,99419.5,1.04e-4,1.04e-4
2000,5,male,29.4,68.72,99253.4,2.96e-4,2.96e-4
2000,6,female,13.3,73.09,99409.2,1.34e-4,1.34e-4
2000,6,male,12.7,67.74,99224,1.28e-4,1.28e-4
2000,7,female,3.2,72.1,99395.9,3.3e-5,3.3e-5
2000,7,male,6.2,66.75,99211.2,6.3e-5,6.3e-5
2000,8,female,3.1,71.1,99392.6,3.1e-5,3.1e-5
2000,8,male,3,65.76,99205,3e-5,3e-5
2000,9,female,3.1,70.11,99389.5,3.1e-5,3.1e-5
2000,9,male,23.8,64.76,99202.1,2.4e-4,2.4e-4
2000,10,female,19.3,69.11,99386.4,1.94e-4,1.94e-4
2000,10,male,15.2,63.77,99178.3,1.53e-4,1.53e-4
2000,11,female,6.4,68.12,99367.1,6.5e-5,6.5e-5
2000,11,male,21.3,62.78,99163.1,2.15e-4,2.15e-4
2000,12,female,12.5,67.13,99360.7,1.26e-4,1.26e-4
2000,12,male,11.7,61.8,99141.8,1.18e-4,1.18e-4
2000,13,female,18.8,66.14,99348.2,1.89e-4,1.89e-4
2000,13,male,14.9,60.8,99130.1,1.5e-4,1.5e-4
2000,14,female,9.3,65.15,99329.4,9.4e-5,9.4e-5
2000,14,male,20.8,59.81,99115.2,2.09e-4,2.09e-4
2000,15,female,15.5,64.15,99320,1.56e-4,1.56e-4
2000,15,male,32.8,58.83,99094.4,3.31e-4,3.31e-4
2000,16,female,19.6,63.16,99304.6,1.97e-4,1.97e-4
2000,16,male,47.2,57.85,99061.6,4.77e-4,4.77e-4
2000,17,female,26.1,62.18,99285,2.63e-4,2.63e-4
2000,17,male,83,56.87,99014.3,8.38e-4,8.38e-4
2000,18,female,44.9,61.19,99258.8,4.53e-4,4.53e-4
2000,18,male,66.5,55.92,98931.4,6.73e-4,6.73e-4
2000,19,female,38.7,60.22,99213.9,3.9e-4,3.9e-4
2000,19,male,122.5,54.96,98864.8,0.001239,0.001239
2000,20,female,29.3,59.24,99175.2,2.95e-4,2.95e-4
2000,20,male,99.3,54.02,98742.4,0.001006,0.001006
2000,21,female,33.7,58.26,99145.9,3.4e-4,3.4e-4
2000,21,male,112.1,53.08,98643.1,0.001137,0.001136
2000,22,female,32.8,57.28,99112.2,3.31e-4,3.31e-4
2000,22,male,106.8,52.14,98531,0.001084,0.001084
2000,23,female,44.7,56.3,99079.5,4.51e-4,4.51e-4
2000,23,male,145.5,51.19,98424.2,0.001479,0.001478
2000,24,female,39.2,55.32,99034.8,3.96e-4,3.96e-4
2000,24,male,175,50.27,98278.7,0.001782,0.001781
2000,25,female,41.5,54.35,98995.6,4.2e-4,4.19e-4
2000,25,male,127,49.36,98103.7,0.001296,0.001295
2000,26,female,53.9,53.37,98954.1,5.45e-4,5.45e-4
2000,26,male,151,48.42,97976.7,0.001542,0.001541
2000,27,female,47.2,52.4,98900.1,4.78e-4,4.78e-4
2000,27,male,116.2,47.5,97825.7,0.001189,0.001188
2000,28,female,57.6,51.42,98852.9,5.83e-4,5.83e-4
2000,28,male,171.7,46.55,97709.5,0.001758,0.001757
2000,29,female,41.6,50.45,98795.3,4.21e-4,4.21e-4
2000,29,male,144.9,45.63,97537.8,0.001487,0.001486
2000,30,female,67.8,49.47,98753.7,6.86e-4,6.86e-4
2000,30,male,153.6,44.7,97392.9,0.001578,0.001577
2000,31,female,60.2,48.51,98685.9,6.1e-4,6.1e-4
2000,31,male,118,43.77,97239.3,0.001214,0.001213
2000,32,female,70.5,47.54,98625.7,7.15e-4,7.15e-4
2000,32,male,164.7,42.82,97121.3,0.001697,0.001696
2000,33,female,72.3,46.57,98555.2,7.34e-4,7.33e-4
2000,33,male,139.1,41.89,96956.7,0.001436,0.001435
2000,34,female,72.2,45.6,98482.9,7.33e-4,7.33e-4
2000,34,male,145.6,40.95,96817.5,0.001505,0.001503
2000,35,female,74.8,44.64,98410.8,7.6e-4,7.6e-4
2000,35,male,185.3,40.01,96672,0.001919,0.001917
2000,36,female,76.8,43.67,98336,7.81e-4,7.81e-4
2000,36,male,162.4,39.09,96486.7,0.001684,0.001683
2000,37,female,88.8,42.7,98259.1,9.04e-4,9.04e-4
2000,37,male,174.8,38.16,96324.3,0.001816,0.001814
2000,38,female,100.8,41.74,98170.3,0.001028,0.001027
2000,38,male,208.6,37.22,96149.5,0.002172,0.002169
2000,39,female,135.4,40.78,98069.5,0.001382,0.001381
2000,39,male,177.7,36.3,95940.9,0.001854,0.001852
2000,40,female,127,39.84,97934.1,0.001297,0.001297
2000,40,male,200.8,35.37,95763.2,0.002099,0.002097
2000,41,female,132.7,38.89,97807.1,0.001358,0.001357
2000,41,male,270.6,34.44,95562.4,0.002836,0.002832
2000,42,female,191.3,37.94,97674.4,0.00196,0.001958
2000,42,male,209.7,33.54,95291.8,0.002203,0.002201
2000,43,female,165.3,37.02,97483.1,0.001697,0.001696
2000,43,male,275.3,32.61,95082.2,0.002899,0.002895
2000,44,female,181.5,36.08,97317.8,0.001866,0.001865
2000,44,male,285.4,31.71,94806.9,0.003014,0.00301
2000,45,female,165.4,35.14,97136.4,0.001704,0.001703
2000,45,male,268.9,30.8,94521.5,0.002849,0.002845
2000,46,female,279,34.2,96971,0.002881,0.0028770000000000002
2000,46,male,339.3,29.89,94252.7,0.003606,0.0036
2000,47,female,267.6,33.3,96692,0.002771,0.002768
2000,47,male,380.5,28.99,93913.4,0.00406,0.004052
2000,48,female,236.7,32.39,96424.4,0.002458,0.002455
2000,48,male,418.4,28.11,93532.9,0.004483,0.004473
2000,49,female,261.8,31.47,96187.6,0.002725,0.002722
2000,49,male,366.2,27.23,93114.5,0.003941,0.003933
2000,50,female,267.1,30.56,95925.8,0.002788,0.002784
2000,50,male,489.4,26.34,92748.2,0.005291,0.005277
2000,51,female,351.8,29.64,95658.8,0.003684,0.003677
2000,51,male,540.8,25.47,92258.8,0.005879,0.005862
2000,52,female,411,28.75,95307,0.004322,0.004313
2000,52,male,568.9,24.62,91718,0.006222,0.006203
2000,53,female,351.7,27.87,94895.9,0.003714,0.003707
2000,53,male,561.6,23.77,91149.1,0.00618,0.006161
2000,54,female,434.2,26.97,94544.2,0.004603,0.004592
2000,54,male,771.7,22.92,90587.5,0.008555,0.008518
2000,55,female,507,26.09,94110,0.005402,0.005387
2000,55,male,791.2,22.11,89815.9,0.008848,0.008809
2000,56,female,442.5,25.23,93603,0.004738,0.004727
2000,56,male,892.1,21.3,89024.7,0.010071,0.01002
2000,57,female,669.7,24.35,93160.6,0.007215,0.007189
2000,57,male,1025.7,20.51,88132.6,0.011707,0.011639
2000,58,female,645.9,23.52,92490.9,0.007008,0.006983
2000,58,male,967,19.75,87106.9,0.011163,0.011101
2000,59,female,682.9,22.68,91845,0.007464,0.007436
2000,59,male,1211.9,18.96,86139.9,0.014168,0.014069
2000,60,female,814.7,21.85,91162,0.008977,0.008936
2000,60,male,1357.8,18.23,84928,0.016117,0.015988
2000,61,female,817.4,21.04,90347.4,0.009088,0.009047
2000,61,male,1319.1,17.52,83570.2,0.01591,0.015785
2000,62,female,933.6,20.23,89530,0.010482,0.010427
2000,62,male,1525.5,16.79,82251.1,0.01872,0.018547
2000,63,female,947.5,19.44,88596.4,0.010752,0.010694
2000,63,male,1517.7,16.1,80725.6,0.01898,0.018801
2000,64,female,1017.5,18.64,87648.9,0.011677,0.011609
2000,64,male,1616.2,15.39,79207.9,0.020614,0.020404
2000,65,female,1183.3,17.86,86631.4,0.013753,0.013659
2000,65,male,1717.4,14.71,77591.7,0.022381,0.022134
2000,66,female,1228.6,17.1,85448.1,0.014483,0.014379
2000,66,male,1985.9,14.03,75874.3,0.026521,0.026174
2000,67,female,1377.3,16.34,84219.5,0.016488,0.016353
2000,67,male,2000,13.39,73888.4,0.02744,0.027068
2000,68,female,1598.4,15.6,82842.3,0.019482,0.019294
2000,68,male,2232.3,12.75,71888.4,0.031542,0.031052
